candidate_id,simulation_id,orientation_deg,glazing_area_m2,wall_insulation_m,roof_insulation_m,night_shutter,roof_emissivity,wall_material,capital_cost_inr,minimum_indoor_temperature_C,average_indoor_temperature_C,comfort_hours,total_heat_loss_kWh,discomfort_hours,safety_status,is_pareto_optimal
CAND_02358,SIM_OPT_02358,180.0,12.0,0.1,0.1,1,0.55,pu_sandwich_panel,372955.0,0.04,8.64,0.0,39.16,24.0,SAFE,False
CAND_02359,SIM_OPT_02359,180.0,0.0,0.025,0.0,0,0.29,stone_masonry,113819.0,-20.88,-15.19,0.0,144.51,24.0,SAFE,False
CAND_02360,SIM_OPT_02360,165.0,3.0,0.0,0.0,0,0.43,mud_brick,104750.0,-21.3,-14.5,0.0,256.01,24.0,SAFE,False
CAND_02361,SIM_OPT_02361,165.0,6.0,0.05,0.1,1,0.88,dense_concrete,209251.0,-12.14,-6.21,0.0,59.34,24.0,SAFE,False
CAND_02362,SIM_OPT_02362,165.0,10.0,0.1,0.15,1,0.48,pu_sandwich_panel,331590.0,-4.95,2.45,0.0,45.77,24.0,SAFE,False
CAND_02363,SIM_OPT_02363,195.0,6.0,0.025,0.1,1,0.85,pu_sandwich_panel,219318.0,-14.88,-8.49,0.0,101.23,24.0,SAFE,False
CAND_02364,SIM_OPT_02364,150.0,4.5,0.075,0.075,1,0.81,dense_concrete,253023.0,-13.8,-9.24,0.0,72.34,24.0,SAFE,False
CAND_02365,SIM_OPT_02365,195.0,6.0,0.025,0.075,0,0.34,stone_masonry,234010.0,-17.19,-9.05,0.0,85.3,24.0,SAFE,False
CAND_02366,SIM_OPT_02366,210.0,3.0,0.0,0.025,1,0.61,stone_masonry,133979.0,-17.83,-12.78,0.0,201.63,24.0,SAFE,False
CAND_02367,SIM_OPT_02367,165.0,0.0,0.0,0.0,0,0.63,stone_masonry,116217.0,-21.5,-15.5,0.0,289.1,24.0,SAFE,False
CAND_02368,SIM_OPT_02368,210.0,4.5,0.075,0.075,1,0.63,pu_sandwich_panel,205694.0,-11.99,-7.43,0.0,44.05,24.0,SAFE,False
CAND_02369,SIM_OPT_02369,195.0,8.0,0.1,0.15,1,0.66,stone_masonry,322253.0,-10.63,-4.43,0.0,75.29,24.0,SAFE,False
CAND_02370,SIM_OPT_02370,165.0,6.0,0.075,0.075,1,0.42,pu_sandwich_panel,258446.0,-8.94,-3.47,0.0,39.47,24.0,SAFE,False
CAND_02371,SIM_OPT_02371,150.0,6.0,0.05,0.075,0,0.23,pu_sandwich_panel,222144.0,-16.9,-9.22,0.0,83.09,24.0,SAFE,False
CAND_02372,SIM_OPT_02372,165.0,6.0,0.025,0.05,0,0.64,stone_masonry,180804.0,-17.18,-9.04,0.0,85.11,24.0,SAFE,False
CAND_02373,SIM_OPT_02373,165.0,0.0,0.0,0.025,0,0.72,stone_masonry,108474.0,-21.5,-15.5,0.0,220.51,24.0,SAFE,False
CAND_02374,SIM_OPT_02374,195.0,4.5,0.075,0.05,1,0.63,pu_sandwich_panel,212641.0,-13.8,-9.23,0.0,80.45,24.0,SAFE,False
CAND_02375,SIM_OPT_02375,150.0,4.5,0.05,0.05,1,0.4,dense_concrete,199796.0,-14.43,-9.4,0.0,72.41,24.0,SAFE,False
CAND_02376,SIM_OPT_02376,180.0,0.0,0.0,0.0,0,0.48,rammed_earth,95707.0,-21.5,-15.5,0.0,251.82,24.0,SAFE,False
CAND_02377,SIM_OPT_02377,165.0,3.0,0.0,0.0,1,0.34,stone_masonry,134192.0,-17.88,-12.83,0.0,246.68,24.0,SAFE,False
CAND_02378,SIM_OPT_02378,180.0,2.0,0.025,0.025,0,0.65,stone_masonry,127534.0,-20.18,-14.44,0.0,102.78,24.0,SAFE,False
CAND_02379,SIM_OPT_02379,210.0,0.0,0.0,0.0,0,0.27,mud_brick,111372.0,-21.5,-15.5,0.0,281.87,24.0,SAFE,False
CAND_02380,SIM_OPT_02380,233.3,4.5,0.025,0.05,1,0.59,pu_sandwich_panel,209715.0,-16.31,-10.82,0.0,89.79,24.0,SAFE,False
CAND_02381,SIM_OPT_02381,210.0,3.0,0.05,0.075,1,0.28,stone_masonry,198465.0,-15.53,-11.4,0.0,79.23,24.0,SAFE,False
CAND_02382,SIM_OPT_02382,150.0,8.0,0.1,0.2,1,0.41,stone_masonry,382109.0,-4.04,2.16,0.0,30.32,24.0,SAFE,False
CAND_02383,SIM_OPT_02383,150.0,0.0,0.025,0.025,0,0.46,mud_brick,123722.0,-20.88,-15.19,0.0,88.27,24.0,SAFE,False
CAND_02384,SIM_OPT_02384,180.0,3.0,0.0,0.025,1,0.4,rammed_earth,143104.0,-17.69,-12.64,0.0,193.76,24.0,SAFE,False
CAND_02385,SIM_OPT_02385,210.0,3.0,0.0,0.0,1,0.59,mud_brick,131370.0,-18.0,-12.95,0.0,276.39,24.0,SAFE,False
CAND_02386,SIM_OPT_02386,210.0,8.0,0.075,0.1,1,0.43,pu_sandwich_panel,316131.0,-11.94,-5.28,0.0,77.51,24.0,SAFE,False
CAND_02387,SIM_OPT_02387,165.0,2.0,0.025,0.025,0,0.88,mud_brick,118807.0,-20.23,-14.5,0.0,104.21,24.0,SAFE,False
CAND_02388,SIM_OPT_02388,180.0,0.0,0.025,0.025,0,0.76,mud_brick,107561.0,-20.88,-15.19,0.0,98.19,24.0,SAFE,False
CAND_02389,SIM_OPT_02389,210.0,0.0,0.0,0.0,0,0.28,rammed_earth,130947.0,-21.5,-15.5,0.0,258.48,24.0,SAFE,False
CAND_02390,SIM_OPT_02390,195.0,4.5,0.05,0.075,1,0.49,dense_concrete,208425.0,-13.58,-8.55,0.0,61.98,24.0,SAFE,False
CAND_02391,SIM_OPT_02391,164.0,6.0,0.05,0.1,1,0.88,dense_concrete,215158.0,-13.36,-7.43,0.0,77.58,24.0,SAFE,False
CAND_02392,SIM_OPT_02392,165.0,3.0,0.025,0.0,1,0.8,stone_masonry,141184.0,-16.99,-12.4,0.0,172.09,24.0,SAFE,False
CAND_02393,SIM_OPT_02393,165.0,12.0,0.1,0.2,1,0.81,stone_masonry,397265.0,-6.88,1.72,0.0,66.58,24.0,SAFE,False
CAND_02394,SIM_OPT_02394,165.0,2.0,0.025,0.0,1,0.4,rammed_earth,112918.0,-17.24,-13.25,0.0,159.87,24.0,SAFE,False
CAND_02395,SIM_OPT_02395,210.0,4.5,0.05,0.05,0,0.4,stone_masonry,241310.0,-17.71,-10.94,0.0,79.06,24.0,SAFE,False
CAND_02396,SIM_OPT_02396,111.0,2.0,0.025,0.0,1,0.27,stone_masonry,132698.0,-17.38,-13.39,0.0,133.13,24.0,SAFE,False
CAND_02397,SIM_OPT_02397,150.0,0.0,0.025,0.025,0,0.64,rammed_earth,111760.0,-20.88,-15.19,0.0,109.75,24.0,SAFE,False
CAND_02398,SIM_OPT_02398,165.0,4.5,0.025,0.075,1,0.56,stone_masonry,245543.0,-14.33,-8.84,0.0,64.18,24.0,SAFE,False
CAND_02399,SIM_OPT_02399,210.0,3.0,0.05,0.05,1,0.85,stone_masonry,210118.0,-15.2,-11.07,0.0,66.35,24.0,SAFE,False
CAND_02400,SIM_OPT_02400,107.5,3.0,0.025,0.0,1,0.78,stone_masonry,119060.0,-17.38,-12.79,0.0,148.96,24.0,SAFE,False
CAND_02401,SIM_OPT_02401,195.0,0.0,0.0,0.025,0,0.36,mud_brick,132472.0,-21.5,-15.5,0.0,191.43,24.0,SAFE,False
CAND_02402,SIM_OPT_02402,150.0,12.0,0.1,0.15,1,0.6,pu_sandwich_panel,332720.0,-5.61,2.99,0.0,52.39,24.0,SAFE,False
CAND_02403,SIM_OPT_02403,210.0,3.0,0.05,0.05,1,0.32,stone_masonry,232652.0,-15.58,-11.46,0.0,81.58,24.0,SAFE,False
CAND_02404,SIM_OPT_02404,150.0,3.0,0.025,0.1,1,0.38,stone_masonry,180778.0,-16.06,-11.47,0.0,75.08,24.0,SAFE,False
CAND_02405,SIM_OPT_02405,210.0,0.0,0.0,0.025,0,0.69,mud_brick,125855.0,-21.5,-15.5,0.0,219.86,24.0,SAFE,False
CAND_02406,SIM_OPT_02406,195.0,3.0,0.025,0.05,0,0.71,pu_sandwich_panel,179551.0,-19.62,-13.28,0.0,101.49,24.0,SAFE,False
CAND_02407,SIM_OPT_02407,165.0,0.0,0.0,0.0,0,0.23,mud_brick,125544.0,-21.5,-15.5,0.0,250.38,24.0,SAFE,False
CAND_02408,SIM_OPT_02408,252.5,3.0,0.05,0.05,1,0.8,dense_concrete,182887.0,-16.61,-12.48,0.0,74.31,24.0,SAFE,False
CAND_02409,SIM_OPT_02409,165.0,12.0,0.075,0.2,1,0.73,stone_masonry,363605.0,-3.41,5.65,0.0,45.93,24.0,SAFE,False
CAND_02410,SIM_OPT_02410,210.0,3.0,0.025,0.075,0,0.35,pu_sandwich_panel,179252.0,-19.33,-12.99,0.0,78.28,24.0,SAFE,False
CAND_02411,SIM_OPT_02411,310.1,0.0,0.0,0.0,0,0.66,rammed_earth,99665.0,-21.5,-15.5,0.0,284.35,24.0,SAFE,False
CAND_02412,SIM_OPT_02412,165.0,2.0,0.0,0.025,0,0.67,mud_brick,136127.0,-21.48,-15.28,0.0,229.72,24.0,SAFE,False
CAND_02413,SIM_OPT_02413,344.9,8.0,0.075,0.1,1,0.59,stone_masonry,365109.0,-15.46,-8.79,0.0,53.88,24.0,SAFE,False
CAND_02414,SIM_OPT_02414,207.2,12.0,0.15,0.15,1,0.42,pu_sandwich_panel,352988.0,-6.49,1.18,0.0,67.62,24.0,SAFE,False
CAND_02415,SIM_OPT_02415,180.0,0.0,0.0,0.025,0,0.41,stone_masonry,103433.0,-21.5,-15.5,0.0,199.27,24.0,SAFE,False
CAND_02416,SIM_OPT_02416,165.0,12.0,0.15,0.1,1,0.31,stone_masonry,405383.0,-5.47,2.21,0.0,65.43,24.0,SAFE,False
CAND_02417,SIM_OPT_02417,195.0,3.0,0.05,0.1,0,0.84,stone_masonry,186386.0,-17.74,-11.86,0.0,59.25,24.0,SAFE,False
CAND_02418,SIM_OPT_02418,165.0,8.0,0.15,0.15,1,0.25,stone_masonry,353029.0,-7.83,-2.55,0.0,58.49,24.0,SAFE,False
CAND_02419,SIM_OPT_02419,300.8,3.0,0.05,0.05,1,0.89,dense_concrete,224421.0,-16.75,-12.62,0.0,80.36,24.0,SAFE,False
CAND_02420,SIM_OPT_02420,165.0,3.0,0.075,0.075,0,0.78,stone_masonry,226582.0,-16.81,-11.39,0.0,53.82,24.0,SAFE,False
CAND_02421,SIM_OPT_02421,180.0,2.0,0.025,0.0,1,0.37,mud_brick,130973.0,-17.21,-13.23,0.0,158.46,24.0,SAFE,False
CAND_02422,SIM_OPT_02422,150.0,2.0,0.0,0.0,0,0.81,rammed_earth,128355.0,-21.5,-15.3,0.0,288.7,24.0,SAFE,False
CAND_02423,SIM_OPT_02423,210.0,8.0,0.075,0.2,1,0.27,stone_masonry,378572.0,-7.25,-0.59,0.0,38.71,24.0,SAFE,False
CAND_02424,SIM_OPT_02424,165.0,3.0,0.025,0.0,1,0.28,stone_masonry,154962.0,-16.96,-12.38,0.0,166.25,24.0,SAFE,False
CAND_02425,SIM_OPT_02425,165.0,12.0,0.15,0.1,1,0.75,pu_sandwich_panel,380902.0,-2.44,5.24,0.0,49.29,24.0,SAFE,False
CAND_02426,SIM_OPT_02426,195.0,6.0,0.075,0.15,1,0.87,stone_masonry,311647.0,-11.56,-6.1,0.0,59.89,24.0,SAFE,False
CAND_02427,SIM_OPT_02427,210.0,0.0,0.0,0.025,0,0.81,rammed_earth,122289.0,-21.5,-15.5,0.0,223.22,24.0,SAFE,False
CAND_02428,SIM_OPT_02428,210.0,6.0,0.05,0.1,0,0.87,pu_sandwich_panel,246991.0,-16.57,-8.89,0.0,76.55,24.0,SAFE,False
CAND_02429,SIM_OPT_02429,150.0,0.0,0.025,0.025,0,0.8,stone_masonry,123257.0,-20.88,-15.19,0.0,94.47,24.0,SAFE,False
CAND_02430,SIM_OPT_02430,210.0,10.0,0.15,0.15,1,0.38,stone_masonry,334012.0,-2.94,3.54,0.0,38.39,24.0,SAFE,False
CAND_02431,SIM_OPT_02431,180.0,3.0,0.0,0.025,1,0.49,rammed_earth,145078.0,-17.79,-12.74,0.0,222.43,24.0,SAFE,False
CAND_02432,SIM_OPT_02432,180.0,0.0,0.025,0.0,0,0.82,mud_brick,108654.0,-20.88,-15.19,0.0,158.19,24.0,SAFE,False
CAND_02433,SIM_OPT_02433,180.0,10.0,0.15,0.2,1,0.86,stone_masonry,413532.0,-6.57,-0.1,0.0,64.04,24.0,SAFE,False
CAND_02434,SIM_OPT_02434,150.0,8.0,0.15,0.2,1,0.35,stone_masonry,371310.0,-2.4,2.88,0.0,29.37,24.0,SAFE,False
CAND_02435,SIM_OPT_02435,165.0,12.0,0.075,0.1,1,0.65,stone_masonry,317153.0,-6.09,2.97,0.0,57.6,24.0,SAFE,False
CAND_02436,SIM_OPT_02436,180.0,2.0,0.025,0.025,0,0.63,stone_masonry,144365.0,-19.82,-14.09,0.0,79.26,24.0,SAFE,False
CAND_02437,SIM_OPT_02437,210.0,3.0,0.075,0.1,1,0.32,stone_masonry,195559.0,-14.7,-11.04,0.0,70.74,24.0,SAFE,False
CAND_02438,SIM_OPT_02438,195.0,0.0,0.0,0.025,0,0.68,rammed_earth,112208.0,-21.5,-15.5,0.0,206.5,24.0,SAFE,False
CAND_02439,SIM_OPT_02439,150.0,3.0,0.075,0.1,1,0.21,dense_concrete,251148.0,-13.84,-10.18,0.0,48.88,24.0,SAFE,False
CAND_02440,SIM_OPT_02440,210.0,4.5,0.025,0.1,1,0.77,pu_sandwich_panel,221740.0,-14.87,-9.38,0.0,67.87,24.0,SAFE,False
CAND_02441,SIM_OPT_02441,165.0,6.0,0.05,0.075,1,0.28,dense_concrete,230009.0,-11.21,-5.29,0.0,50.21,24.0,SAFE,False
CAND_02442,SIM_OPT_02442,180.0,2.0,0.0,0.0,0,0.77,mud_brick,102118.0,-21.5,-15.3,0.0,273.92,24.0,SAFE,False
CAND_02443,SIM_OPT_02443,150.0,4.5,0.075,0.1,0,0.45,dense_concrete,191786.0,-16.96,-10.64,0.0,75.8,24.0,SAFE,False
CAND_02444,SIM_OPT_02444,180.0,10.0,0.075,0.2,1,0.65,stone_masonry,317957.0,-9.42,-1.56,0.0,72.72,24.0,SAFE,False
CAND_02445,SIM_OPT_02445,150.0,3.0,0.025,0.0,1,0.82,stone_masonry,128280.0,-17.01,-12.43,0.0,157.57,24.0,SAFE,False
CAND_02446,SIM_OPT_02446,180.0,6.0,0.05,0.1,1,0.62,dense_concrete,242966.0,-10.79,-4.86,0.0,48.64,24.0,SAFE,False
CAND_02447,SIM_OPT_02447,210.0,3.0,0.075,0.1,0,0.77,pu_sandwich_panel,249358.0,-17.66,-12.25,0.0,64.81,24.0,SAFE,False
CAND_02448,SIM_OPT_02448,150.0,4.5,0.025,0.1,0,0.27,stone_masonry,240320.0,-17.89,-10.66,0.0,68.94,24.0,SAFE,False
CAND_02449,SIM_OPT_02449,210.0,6.0,0.075,0.1,0,0.23,pu_sandwich_panel,248792.0,-15.19,-7.97,0.0,64.83,24.0,SAFE,False
CAND_02450,SIM_OPT_02450,165.0,3.0,0.05,0.075,1,0.59,pu_sandwich_panel,212475.0,-15.37,-11.24,0.0,80.68,24.0,SAFE,False
CAND_02451,SIM_OPT_02451,180.0,6.0,0.075,0.1,0,0.41,stone_masonry,238654.0,-14.95,-7.73,0.0,71.41,24.0,SAFE,False
CAND_02452,SIM_OPT_02452,180.0,6.0,0.075,0.05,0,0.56,stone_masonry,218246.0,-14.38,-7.17,0.0,64.32,24.0,SAFE,False
CAND_02453,SIM_OPT_02453,195.0,0.0,0.025,0.0,0,0.68,rammed_earth,115277.0,-20.88,-15.19,0.0,140.7,24.0,SAFE,False
CAND_02454,SIM_OPT_02454,195.0,4.5,0.075,0.075,1,0.72,pu_sandwich_panel,219759.0,-12.68,-8.12,0.0,57.68,24.0,SAFE,False
CAND_02455,SIM_OPT_02455,203.8,6.0,0.1,0.1,1,0.67,stone_masonry,370323.0,-12.27,-7.27,0.0,77.04,24.0,SAFE,False
CAND_02456,SIM_OPT_02456,165.0,3.0,0.05,0.05,1,0.26,dense_concrete,248139.0,-14.96,-10.84,0.0,66.16,24.0,SAFE,False
CAND_02457,SIM_OPT_02457,180.0,3.0,0.075,0.05,1,0.58,pu_sandwich_panel,184524.0,-14.12,-10.46,0.0,62.64,24.0,SAFE,False
CAND_02458,SIM_OPT_02458,293.8,0.0,0.0,0.025,0,0.52,rammed_earth,105047.0,-21.5,-15.5,0.0,196.33,24.0,SAFE,False
CAND_02459,SIM_OPT_02459,38.2,8.0,0.075,0.2,1,0.72,stone_masonry,366432.0,-15.45,-8.79,0.0,53.53,24.0,SAFE,False
CAND_02460,SIM_OPT_02460,150.0,10.0,0.15,0.15,1,0.7,stone_masonry,393270.0,-6.27,0.21,0.0,53.46,24.0,SAFE,False
CAND_02461,SIM_OPT_02461,150.0,4.5,0.075,0.1,1,0.45,stone_masonry,255105.0,-13.84,-9.28,0.0,73.14,24.0,SAFE,False
CAND_02462,SIM_OPT_02462,211.1,3.0,0.075,0.1,0,0.7,pu_sandwich_panel,245346.0,-17.57,-12.16,0.0,61.85,24.0,SAFE,False
CAND_02463,SIM_OPT_02463,216.1,6.0,0.075,0.1,1,0.33,stone_masonry,264073.0,-11.04,-5.58,0.0,45.45,24.0,SAFE,False
CAND_02464,SIM_OPT_02464,210.0,6.0,0.025,0.1,1,0.6,dense_concrete,219776.0,-14.14,-7.76,0.0,72.94,24.0,SAFE,False
CAND_02465,SIM_OPT_02465,165.0,3.0,0.05,0.1,0,0.72,pu_sandwich_panel,201877.0,-17.39,-11.52,0.0,53.2,24.0,SAFE,False
CAND_02466,SIM_OPT_02466,150.0,4.5,0.05,0.05,0,0.74,dense_concrete,238034.0,-17.42,-10.65,0.0,72.16,24.0,SAFE,False
CAND_02467,SIM_OPT_02467,180.0,6.0,0.025,0.05,0,0.55,stone_masonry,204535.0,-17.06,-8.92,0.0,85.61,24.0,SAFE,False
CAND_02468,SIM_OPT_02468,165.0,8.0,0.075,0.2,1,0.55,stone_masonry,376664.0,-6.58,0.08,0.0,40.28,24.0,SAFE,False
CAND_02469,SIM_OPT_02469,165.0,2.0,0.025,0.0,1,0.89,stone_masonry,130642.0,-17.26,-13.28,0.0,164.94,24.0,SAFE,False
CAND_02470,SIM_OPT_02470,150.0,0.0,0.025,0.0,0,0.58,mud_brick,126692.0,-20.88,-15.19,0.0,144.93,24.0,SAFE,False
CAND_02471,SIM_OPT_02471,180.0,3.0,0.0,0.0,0,0.58,mud_brick,121719.0,-21.37,-14.57,0.0,294.32,24.0,SAFE,False
CAND_02472,SIM_OPT_02472,210.0,0.0,0.0,0.0,0,0.85,stone_masonry,101543.0,-21.5,-15.5,0.0,292.47,24.0,SAFE,False
CAND_02473,SIM_OPT_02473,336.1,3.0,0.075,0.075,1,0.88,pu_sandwich_panel,228907.0,-16.12,-12.46,0.0,50.3,24.0,SAFE,False
CAND_02474,SIM_OPT_02474,195.0,8.0,0.15,0.15,1,0.41,stone_masonry,361794.0,-6.38,-1.1,0.0,48.36,24.0,SAFE,False
CAND_02475,SIM_OPT_02475,180.0,3.0,0.05,0.05,0,0.7,pu_sandwich_panel,211774.0,-18.74,-12.86,0.0,91.84,24.0,SAFE,False
CAND_02476,SIM_OPT_02476,210.0,2.0,0.0,0.0,0,0.87,mud_brick,125484.0,-21.5,-15.3,0.0,254.02,24.0,SAFE,False
CAND_02477,SIM_OPT_02477,160.3,6.0,0.025,0.1,0,0.65,pu_sandwich_panel,192302.0,-17.46,-9.32,0.0,88.87,24.0,SAFE,False
CAND_02478,SIM_OPT_02478,150.0,8.0,0.15,0.2,1,0.76,pu_sandwich_panel,352992.0,-9.16,-3.89,0.0,64.88,24.0,SAFE,False
CAND_02479,SIM_OPT_02479,180.0,6.0,0.05,0.075,0,0.28,stone_masonry,224346.0,-15.56,-7.89,0.0,71.15,24.0,SAFE,False
CAND_02480,SIM_OPT_02480,353.6,6.0,0.025,0.05,0,0.79,stone_masonry,218102.0,-20.88,-12.74,0.0,111.6,24.0,SAFE,False
CAND_02481,SIM_OPT_02481,199.2,6.0,0.075,0.15,1,0.34,pu_sandwich_panel,349499.0,-12.22,-6.76,0.0,67.41,24.0,SAFE,False
CAND_02482,SIM_OPT_02482,150.0,4.5,0.025,0.075,1,0.69,dense_concrete,189922.0,-15.05,-9.57,0.0,72.29,24.0,SAFE,False
CAND_02483,SIM_OPT_02483,150.0,6.0,0.075,0.075,1,0.38,dense_concrete,245033.0,-11.0,-5.54,0.0,48.34,24.0,SAFE,False
CAND_02484,SIM_OPT_02484,180.0,3.0,0.075,0.05,1,0.86,stone_masonry,192904.0,-14.64,-10.97,0.0,78.99,24.0,SAFE,False
CAND_02485,SIM_OPT_02485,150.0,0.0,0.0,0.025,0,0.59,stone_masonry,125595.0,-21.5,-15.5,0.0,206.1,24.0,SAFE,False
CAND_02486,SIM_OPT_02486,195.0,3.0,0.025,0.1,1,0.41,stone_masonry,221056.0,-15.64,-11.05,0.0,68.02,24.0,SAFE,False
CAND_02487,SIM_OPT_02487,118.9,10.0,0.15,0.1,1,0.5,pu_sandwich_panel,330234.0,-10.89,-4.42,0.0,65.52,24.0,SAFE,False
CAND_02488,SIM_OPT_02488,210.0,3.0,0.0,0.025,1,0.57,mud_brick,133286.0,-17.88,-12.83,0.0,221.15,24.0,SAFE,False
CAND_02489,SIM_OPT_02489,180.0,3.0,0.025,0.075,1,0.48,pu_sandwich_panel,204548.0,-16.17,-11.59,0.0,92.37,24.0,SAFE,False
CAND_02490,SIM_OPT_02490,210.0,8.0,0.075,0.15,1,0.45,pu_sandwich_panel,343341.0,-10.9,-4.24,0.0,63.37,24.0,SAFE,False
CAND_02491,SIM_OPT_02491,195.0,12.0,0.1,0.1,1,0.63,pu_sandwich_panel,329127.0,-2.54,6.06,0.0,45.08,24.0,SAFE,False
CAND_02492,SIM_OPT_02492,180.0,4.5,0.025,0.1,1,0.8,stone_masonry,196947.0,-14.55,-9.07,0.0,70.96,24.0,SAFE,False
CAND_02493,SIM_OPT_02493,180.0,3.0,0.025,0.1,0,0.75,dense_concrete,222155.0,-19.27,-12.93,0.0,87.65,24.0,SAFE,False
CAND_02494,SIM_OPT_02494,210.0,3.0,0.0,0.0,1,0.23,mud_brick,144310.0,-17.97,-12.92,0.0,256.31,24.0,SAFE,False
CAND_02495,SIM_OPT_02495,165.0,4.5,0.05,0.075,0,0.83,pu_sandwich_panel,225068.0,-16.06,-9.29,0.0,57.1,24.0,SAFE,False
CAND_02496,SIM_OPT_02496,165.0,6.0,0.075,0.05,0,0.39,dense_concrete,233835.0,-14.14,-6.93,0.0,59.68,24.0,SAFE,False
CAND_02497,SIM_OPT_02497,210.0,0.0,0.0,0.0,0,0.47,stone_masonry,129839.0,-21.5,-15.5,0.0,275.85,24.0,SAFE,False
CAND_02498,SIM_OPT_02498,165.0,3.0,0.025,0.05,0,0.41,stone_masonry,187297.0,-19.39,-13.05,0.0,89.76,24.0,SAFE,False
CAND_02499,SIM_OPT_02499,297.5,3.0,0.025,0.025,0,0.6,mud_brick,134277.0,-20.88,-14.54,0.0,98.77,24.0,SAFE,False
CAND_02500,SIM_OPT_02500,180.0,10.0,0.15,0.15,1,0.52,pu_sandwich_panel,401747.0,-5.53,0.94,0.0,56.78,24.0,SAFE,False
CAND_02501,SIM_OPT_02501,180.0,4.5,0.05,0.05,0,0.61,pu_sandwich_panel,217284.0,-16.03,-9.26,0.0,58.78,24.0,SAFE,False
CAND_02502,SIM_OPT_02502,136.1,3.0,0.075,0.05,1,0.9,pu_sandwich_panel,201828.0,-15.26,-11.6,0.0,82.98,24.0,SAFE,False
CAND_02503,SIM_OPT_02503,180.0,0.0,0.0,0.0,0,0.82,stone_masonry,113676.0,-21.5,-15.5,0.0,251.6,24.0,SAFE,False
CAND_02504,SIM_OPT_02504,150.0,6.0,0.025,0.075,0,0.52,dense_concrete,178549.0,-18.08,-9.94,0.0,97.14,24.0,SAFE,False
CAND_02505,SIM_OPT_02505,180.0,3.0,0.025,0.025,1,0.67,stone_masonry,152290.0,-16.44,-11.86,0.0,109.64,24.0,SAFE,False
CAND_02506,SIM_OPT_02506,210.0,4.5,0.075,0.075,1,0.43,dense_concrete,194910.0,-12.17,-7.61,0.0,45.83,24.0,SAFE,False
CAND_02507,SIM_OPT_02507,210.0,3.0,0.075,0.075,1,0.25,dense_concrete,244871.0,-13.55,-9.88,0.0,44.19,24.0,SAFE,False
CAND_02508,SIM_OPT_02508,195.0,8.0,0.075,0.1,1,0.39,stone_masonry,323340.0,-9.09,-2.43,0.0,53.73,24.0,SAFE,False
CAND_02509,SIM_OPT_02509,180.0,4.5,0.025,0.1,0,0.69,stone_masonry,201426.0,-17.66,-10.43,0.0,74.64,24.0,SAFE,False
CAND_02510,SIM_OPT_02510,195.0,0.0,0.025,0.0,0,0.54,mud_brick,107088.0,-20.88,-15.19,0.0,151.1,24.0,SAFE,False
CAND_02511,SIM_OPT_02511,165.0,2.0,0.025,0.025,1,0.52,stone_masonry,119066.0,-16.56,-12.57,0.0,76.64,24.0,SAFE,False
CAND_02512,SIM_OPT_02512,180.0,3.0,0.025,0.025,0,0.74,stone_masonry,121347.0,-19.69,-13.36,0.0,109.71,24.0,SAFE,False
CAND_02513,SIM_OPT_02513,165.0,0.0,0.0,0.0,0,0.24,rammed_earth,112095.0,-21.5,-15.5,0.0,271.71,24.0,SAFE,False
CAND_02514,SIM_OPT_02514,210.0,12.0,0.075,0.15,1,0.28,pu_sandwich_panel,319151.0,-5.95,3.11,0.0,50.99,24.0,SAFE,False
CAND_02515,SIM_OPT_02515,195.0,8.0,0.1,0.15,1,0.3,pu_sandwich_panel,363177.0,-6.94,-0.74,0.0,44.67,24.0,SAFE,False
CAND_02516,SIM_OPT_02516,195.0,4.5,0.025,0.1,0,0.85,dense_concrete,211615.0,-18.97,-11.73,0.0,111.15,24.0,SAFE,False
CAND_02517,SIM_OPT_02517,195.0,0.0,0.025,0.0,0,0.6,rammed_earth,118511.0,-20.88,-15.19,0.0,138.77,24.0,SAFE,False
CAND_02518,SIM_OPT_02518,165.0,2.0,0.025,0.025,1,0.84,stone_masonry,129098.0,-16.87,-12.89,0.0,100.83,24.0,SAFE,False
CAND_02519,SIM_OPT_02519,195.0,6.0,0.025,0.05,0,0.4,pu_sandwich_panel,172282.0,-17.15,-9.01,0.0,84.57,24.0,SAFE,False
CAND_02520,SIM_OPT_02520,13.9,3.0,0.025,0.025,0,0.82,rammed_earth,146957.0,-20.88,-14.54,0.0,110.49,24.0,SAFE,False
CAND_02521,SIM_OPT_02521,150.0,2.0,0.0,0.025,1,0.64,stone_masonry,116461.0,-18.0,-13.55,0.0,194.6,24.0,SAFE,False
CAND_02522,SIM_OPT_02522,195.0,3.0,0.05,0.05,0,0.51,dense_concrete,199978.0,-18.12,-12.25,0.0,67.92,24.0,SAFE,False
CAND_02523,SIM_OPT_02523,183.5,3.0,0.0,0.0,1,0.29,stone_masonry,142810.0,-17.92,-12.87,0.0,269.55,24.0,SAFE,False
CAND_02524,SIM_OPT_02524,202.7,0.0,0.0,0.025,0,0.6,mud_brick,115727.0,-21.5,-15.5,0.0,189.4,24.0,SAFE,False
CAND_02525,SIM_OPT_02525,195.0,4.5,0.075,0.075,0,0.86,stone_masonry,212571.0,-16.63,-10.32,0.0,76.68,24.0,SAFE,False
CAND_02526,SIM_OPT_02526,248.6,3.0,0.025,0.025,1,0.43,stone_masonry,151984.0,-17.35,-12.77,0.0,109.74,24.0,SAFE,False
