simulation_id,hour,outdoor_temperature_C,indoor_temperature_C,wall_conduction_W,roof_conduction_W,floor_conduction_W,glazing_conduction_W,infiltration_heat_loss_W,sky_longwave_loss_W,glazing_solar_gain_W,envelope_solar_gain_W,internal_gain_W,total_heat_loss_W,net_heat_balance_W,rate_of_stored_energy_change_W,energy_balance_error_W,energy_balance_error_pct
SIM_000008,8,-43.5,-36.49,125.2,0.0,328.0,41.7,25.8,0.0,189.6,10675.7,300.0,520.6,-31.0,-31.0,0.0,0.0
SIM_000008,9,-42.3,-35.45,186.4,0.0,455.7,40.8,25.1,0.0,383.4,11626.8,300.0,707.9,-24.5,-24.5,0.0,0.0
SIM_000008,10,-40.75,-34.5,227.6,8.6,539.4,37.2,22.7,0.0,537.7,9283.6,300.0,835.5,2.3,2.2,0.0,0.0
SIM_000008,11,-38.94,-33.58,256.2,32.5,588.7,31.9,19.3,2.8,633.8,7341.1,300.0,931.3,2.6,2.5,0.0,0.0
SIM_000008,12,-37.0,-32.71,275.5,28.8,608.9,25.6,15.4,7.0,662.5,7664.8,300.0,961.1,1.4,1.4,0.0,0.0
SIM_000008,13,-35.06,-32.06,276.5,21.6,584.3,17.8,10.6,10.5,620.9,7194.8,300.0,921.4,-0.5,-0.5,0.0,0.0
SIM_000008,14,-33.25,-31.72,258.6,13.3,516.1,9.1,5.4,13.1,513.3,5976.5,300.0,815.7,-2.4,-2.4,0.0,0.0
SIM_000008,15,-31.7,-31.7,224.1,4.7,410.7,0.0,0.0,4.7,349.9,5458.1,300.0,644.1,5.8,5.8,0.0,0.0
SIM_000008,16,-30.5,-31.95,176.9,0.0,282.5,0.0,0.0,0.0,152.3,4019.9,300.0,459.4,-7.1,-7.1,0.0,0.0
SIM_000008,17,-29.76,-32.03,139.1,0.0,179.8,0.0,0.0,0.0,0.0,0.0,300.0,318.9,-18.9,-18.9,0.0,0.0
SIM_000008,18,-29.5,-31.36,143.9,0.0,164.8,0.0,0.0,0.0,0.0,0.0,300.0,308.7,-8.7,-8.7,0.0,0.0
SIM_000008,19,-29.76,-30.8,149.3,0.9,150.9,0.0,0.0,0.9,0.0,0.0,300.0,301.9,-1.9,-1.9,0.0,0.0
SIM_000008,20,-30.5,-30.41,150.3,6.8,138.0,0.3,0.3,4.2,0.0,0.0,300.0,300.0,-0.0,0.0,0.0,0.0
SIM_000008,21,-31.7,-30.22,146.2,14.1,127.5,5.2,5.2,0.0,0.0,0.0,300.0,298.2,1.8,1.8,0.0,0.0
SIM_000008,22,-33.25,-30.27,137.5,22.1,120.3,10.4,10.5,0.0,0.0,0.0,300.0,300.8,-0.8,-0.8,0.0,0.0
SIM_000008,23,-35.06,-30.56,125.3,30.2,116.4,15.7,16.0,0.0,0.0,0.0,300.0,303.6,-3.6,-3.6,0.0,0.0
SIM_000009,0,-28.0,-20.35,75.2,104.0,475.6,205.0,148.6,0.0,0.0,0.0,1000.0,1008.3,-8.3,-8.3,0.0,0.0
SIM_000009,1,-29.68,-21.19,28.9,107.7,480.9,227.4,165.9,0.0,0.0,0.0,1000.0,1010.8,-10.8,-10.8,0.0,0.0
SIM_000009,2,-31.25,-22.15,0.0,110.6,491.8,243.7,179.0,0.0,0.0,0.0,1000.0,1025.0,-25.0,-25.0,0.0,0.0
SIM_000009,3,-32.6,-23.17,0.0,112.4,507.6,252.6,186.5,0.0,0.0,0.0,1000.0,1059.1,-59.1,-59.1,0.0,0.0
SIM_000009,4,-33.63,-24.18,0.0,113.1,527.2,253.2,187.8,0.0,0.0,0.0,1000.0,1081.3,-81.3,-81.3,0.0,0.0
SIM_000009,5,-34.28,-25.11,0.0,112.5,548.9,245.7,182.8,0.0,0.0,0.0,1000.0,1089.8,-89.8,-89.8,0.0,0.0
SIM_000009,6,-34.5,-25.9,0.0,110.7,571.1,230.4,171.5,0.0,0.0,0.0,1000.0,1083.8,-83.8,-83.8,0.0,0.0
SIM_000009,7,-34.28,-26.45,0.0,107.4,601.6,209.8,156.1,0.0,16.0,183.8,1000.0,1074.8,-58.9,-58.8,0.0,0.0
SIM_000009,8,-33.63,-25.61,86.1,0.0,828.6,214.9,159.4,0.0,255.2,10072.6,1000.0,1289.0,-33.8,-33.8,0.0,0.0
SIM_000009,9,-32.6,-24.51,176.2,0.0,1027.5,216.9,160.2,0.0,506.5,11295.6,1000.0,1580.7,-74.2,-74.2,0.0,0.0
SIM_000009,10,-31.25,-23.6,228.9,0.0,1130.5,205.0,150.6,0.0,705.1,9631.3,1000.0,1714.9,-9.8,-9.8,0.0,0.0
SIM_000009,11,-29.68,-22.78,270.8,62.2,1170.1,184.8,134.8,0.1,828.3,8281.3,1000.0,1822.9,5.4,5.4,0.0,0.0
SIM_000009,12,-28.0,-21.94,312.8,83.9,1177.6,162.3,117.7,3.7,864.2,8633.4,1000.0,1858.0,6.2,6.2,0.0,0.0
SIM_000009,13,-26.32,-21.18,336.5,83.4,1141.0,137.8,99.2,6.6,809.5,8096.8,1000.0,1804.5,5.0,5.0,0.0,0.0
SIM_000009,14,-24.75,-20.62,337.7,79.1,1051.0,110.6,79.1,8.6,669.3,6719.1,1000.0,1666.0,3.3,3.3,0.0,0.0
SIM_000009,15,-23.4,-20.33,318.1,74.6,912.3,82.3,58.6,9.6,456.9,5721.0,1000.0,1455.4,1.4,1.5,0.0,0.0
SIM_000009,16,-22.37,-20.29,282.9,71.5,740.4,55.8,39.5,9.5,199.6,3858.1,1000.0,1199.7,-0.1,-0.1,0.0,0.0
SIM_000009,17,-21.72,-20.23,255.1,74.4,594.4,40.0,28.2,8.3,0.0,0.0,1000.0,1000.4,-0.4,-0.4,0.0,0.0
SIM_000009,18,-21.5,-19.67,266.8,80.2,561.4,49.0,34.6,6.0,0.0,0.0,1000.0,998.1,1.9,1.9,0.0,0.0
SIM_000009,19,-21.72,-19.23,260.4,83.3,536.1,66.7,47.1,2.7,0.0,0.0,1000.0,996.3,3.7,3.7,0.0,0.0
SIM_000009,20,-22.37,-18.99,240.2,86.7,514.4,90.6,64.2,0.0,0.0,0.0,1000.0,996.1,3.9,3.9,0.0,0.0
SIM_000009,21,-23.4,-18.97,208.9,90.7,496.6,118.6,84.4,0.0,0.0,0.0,1000.0,999.1,0.9,0.9,0.0,0.0
SIM_000009,22,-24.75,-19.21,168.8,95.1,483.5,148.5,106.2,0.0,0.0,0.0,1000.0,1002.2,-2.2,-2.2,0.0,0.0
SIM_000009,23,-26.32,-19.67,123.0,99.7,476.4,178.1,128.2,0.0,0.0,0.0,1000.0,1005.4,-5.4,-5.4,0.0,0.0
SIM_000010,0,-25.0,-18.17,145.0,77.7,267.8,28.7,182.0,0.0,0.0,0.0,700.0,701.2,-1.2,-1.2,0.0,0.0
SIM_000010,1,-26.81,-18.57,131.9,77.8,237.5,34.6,221.1,0.0,0.0,0.0,700.0,702.9,-2.9,-2.9,0.0,0.0
SIM_000010,2,-28.5,-19.09,120.5,78.7,211.7,39.5,254.1,0.0,0.0,0.0,700.0,704.5,-4.5,-4.5,0.0,0.0
SIM_000010,3,-29.95,-19.71,111.9,80.4,192.3,43.0,278.2,0.0,0.0,0.0,700.0,705.8,-5.8,-5.8,0.0,0.0
SIM_000010,4,-31.06,-20.38,107.2,82.8,180.5,44.9,291.5,0.0,0.0,0.0,700.0,706.8,-6.8,-6.8,0.0,0.0
SIM_000010,5,-31.76,-21.06,106.9,85.8,176.8,44.9,293.0,0.0,0.0,0.0,700.0,707.4,-7.4,-7.4,0.0,0.0
SIM_000010,6,-32.0,-21.7,111.3,89.2,181.5,43.2,282.2,0.0,0.0,0.0,700.0,707.4,-7.4,-7.4,0.0,0.0
SIM_000010,7,-31.76,-22.24,121.9,93.3,197.5,40.0,260.5,0.0,6.2,118.6,700.0,713.1,-7.0,-6.9,0.0,0.0
SIM_000010,8,-31.06,-22.16,164.8,102.9,284.2,37.4,242.8,0.0,127.3,10787.5,700.0,832.1,-4.7,-4.8,0.0,0.0
SIM_000010,9,-29.95,-21.78,211.4,101.6,391.2,34.3,222.0,0.0,258.4,11437.5,700.0,960.4,-2.0,-2.0,0.0,0.0
SIM_000010,10,-28.5,-21.27,246.8,97.5,492.7,30.4,195.4,0.0,362.8,8682.4,700.0,1062.8,-0.0,0.0,0.0,0.0
SIM_000010,11,-26.81,-20.75,268.1,98.8,571.4,25.5,162.7,0.0,427.8,6432.8,700.0,1126.5,1.3,1.3,0.0,0.0
SIM_000010,12,-25.0,-20.29,277.0,104.2,618.6,19.8,125.3,8.9,447.2,6715.4,700.0,1153.7,-6.5,-6.5,0.0,0.0
SIM_000010,13,-23.19,-19.94,275.0,107.7,633.3,13.7,86.0,18.7,419.1,6307.1,700.0,1134.3,-15.2,-15.2,0.0,0.0
SIM_000010,14,-21.5,-19.69,262.5,107.0,617.1,7.6,47.5,26.4,346.1,5242.7,700.0,1068.2,-22.1,-22.1,0.0,0.0
SIM_000010,15,-20.05,-19.56,240.9,102.2,572.7,2.0,12.7,31.7,235.5,4777.2,700.0,962.3,-26.8,-26.8,0.0,0.0
SIM_000010,16,-18.94,-19.53,213.2,94.3,507.2,0.0,0.0,34.0,101.9,3490.8,700.0,848.7,-46.8,-46.8,0.0,0.0
SIM_000010,17,-18.24,-19.4,191.6,87.3,450.8,0.0,0.0,33.4,0.0,0.0,700.0,763.0,-63.0,-63.0,0.0,0.0
SIM_000010,18,-18.0,-18.88,193.1,86.4,441.4,0.0,0.0,29.8,0.0,0.0,700.0,750.7,-50.7,-50.7,0.0,0.0
SIM_000010,19,-18.24,-18.43,191.9,85.0,423.6,0.0,0.0,23.4,0.0,0.0,700.0,723.9,-23.9,-23.9,0.0,0.0
SIM_000010,20,-18.94,-18.09,188.2,83.1,398.3,3.6,22.2,14.6,0.0,0.0,700.0,710.1,-10.1,-10.1,0.0,0.0
SIM_000010,21,-20.05,-17.87,181.2,81.2,368.2,9.1,56.8,4.0,0.0,0.0,700.0,700.6,-0.6,-0.6,0.0,0.0
SIM_000010,22,-21.5,-17.81,170.9,79.5,335.1,15.5,96.9,0.0,0.0,0.0,700.0,697.9,2.1,2.1,0.0,0.0
SIM_000010,23,-23.19,-17.91,158.4,78.3,301.0,22.2,139.6,0.0,0.0,0.0,700.0,699.5,0.5,0.5,0.0,0.0
SIM_000011,0,-45.0,-39.72,199.9,51.3,150.2,69.9,333.3,0.0,0.0,0.0,800.0,804.5,-4.5,-4.5,0.0,0.0
SIM_000011,1,-46.81,-40.42,145.3,42.7,128.1,84.5,406.2,0.0,0.0,0.0,800.0,806.8,-6.8,-6.8,0.0,0.0
SIM_000011,2,-48.5,-41.22,89.0,35.3,121.7,96.3,466.4,0.0,0.0,0.0,800.0,808.8,-8.8,-8.8,0.0,0.0
SIM_000011,3,-49.95,-42.06,37.1,29.6,131.9,104.4,509.0,0.0,0.0,0.0,800.0,812.0,-12.0,-12.0,0.0,0.0
SIM_000011,4,-51.06,-42.87,0.8,26.2,158.2,108.2,530.5,0.0,0.0,0.0,800.0,823.9,-23.9,-23.9,0.0,0.0
SIM_000011,5,-51.76,-43.62,0.0,25.3,198.4,107.7,529.3,0.0,0.0,0.0,800.0,860.6,-60.6,-60.6,0.0,0.0
SIM_000011,6,-52.0,-44.24,0.0,27.1,250.0,102.6,505.0,0.0,0.0,0.0,800.0,884.8,-84.8,-84.8,0.0,0.0
SIM_000011,7,-51.76,-44.7,0.0,31.6,309.4,93.4,459.2,0.0,0.0,0.0,800.0,893.5,-93.5,-93.5,0.0,0.0
SIM_000011,8,-51.06,-44.63,0.0,43.4,431.7,85.1,416.9,0.0,114.0,16042.3,800.0,977.0,-63.0,-63.0,0.0,0.0
SIM_000011,9,-49.95,-44.26,1.3,50.5,563.8,75.2,366.8,0.0,245.1,17797.7,800.0,1057.6,-12.4,-12.5,0.0,0.0
SIM_000011,10,-48.5,-43.72,50.3,51.4,679.2,63.2,306.3,0.0,350.6,14330.7,800.0,1150.3,0.2,0.3,0.0,0.0
SIM_000011,11,-46.81,-43.08,110.6,54.1,763.2,49.3,237.1,6.3,417.1,10655.7,800.0,1220.6,-3.5,-3.5,0.0,0.0
SIM_000011,12,-45.0,-42.41,166.7,62.0,807.4,34.2,163.1,17.2,438.4,11184.5,800.0,1250.6,-12.2,-12.2,0.0,0.0
SIM_000011,13,-43.19,-41.77,215.1,72.0,810.3,18.8,89.2,26.4,412.4,10536.3,800.0,1231.7,-19.3,-19.3,0.0,0.0
SIM_000011,14,-41.5,-41.17,253.6,80.1,774.4,4.4,20.6,33.2,341.6,8776.1,800.0,1166.2,-24.6,-24.6,0.0,0.0
SIM_000011,15,-40.05,-40.66,280.4,84.7,704.0,0.0,0.0,37.1,233.0,7404.6,800.0,1106.3,-73.3,-73.3,0.0,0.0
SIM_000011,16,-38.94,-40.25,295.3,85.7,607.7,0.0,0.0,38.0,100.5,4910.1,800.0,1026.7,-126.2,-126.2,0.0,0.0
SIM_000011,17,-38.24,-39.84,307.0,85.4,517.0,0.0,0.0,35.8,0.0,0.0,800.0,945.2,-145.2,-145.2,0.0,0.0
SIM_000011,18,-38.0,-39.25,327.6,87.2,469.6,0.0,0.0,30.6,0.0,0.0,800.0,914.9,-114.9,-114.9,0.0,0.0
SIM_000011,19,-38.24,-38.83,336.3,86.2,413.6,0.0,0.0,22.5,0.0,0.0,800.0,858.6,-58.6,-58.6,0.0,0.0
SIM_000011,20,-38.94,-38.59,332.7,82.6,352.9,4.6,21.5,12.2,0.0,0.0,800.0,806.5,-6.5,-6.5,0.0,0.0
SIM_000011,21,-40.05,-38.56,316.1,76.7,292.3,19.7,91.8,0.4,0.0,0.0,800.0,797.0,3.0,3.0,0.0,0.0
SIM_000011,22,-41.5,-38.75,287.0,69.1,235.9,36.4,170.9,0.0,0.0,0.0,800.0,799.2,0.8,0.8,0.0,0.0
SIM_000011,23,-43.19,-39.14,246.7,60.4,187.6,53.6,253.5,0.0,0.0,0.0,800.0,801.9,-1.9,-1.9,0.0,0.0
SIM_000012,0,-14.0,-12.08,0.0,560.8,0.0,25.9,103.8,0.0,0.0,0.0,400.0,690.5,-290.5,-290.5,0.01,0.001
SIM_000012,1,-15.55,-12.96,0.0,700.2,0.0,35.0,140.7,0.0,0.0,0.0,400.0,875.8,-475.8,-475.8,0.02,0.002
SIM_000012,2,-17.0,-13.87,0.0,814.0,0.0,42.3,171.3,0.0,0.0,0.0,400.0,1027.6,-627.6,-627.6,0.02,0.002
SIM_000012,3,-18.24,-14.73,0.0,892.9,0.0,47.5,193.0,0.0,0.0,0.0,400.0,1133.4,-733.4,-733.4,0.02,0.002
SIM_000012,4,-19.2,-15.5,0.0,933.1,0.0,50.1,204.4,0.0,0.0,0.0,400.0,1187.6,-787.6,-787.6,0.03,0.003
SIM_000012,5,-19.8,-16.11,0.0,929.8,0.0,49.9,204.1,0.0,0.0,0.0,400.0,1183.9,-783.9,-783.9,0.03,0.003
SIM_000012,6,-20.0,-16.53,0.0,883.4,0.0,46.9,192.1,0.0,0.0,0.0,400.0,1122.4,-722.4,-722.4,0.02,0.002
SIM_000012,7,-19.8,-16.74,0.0,798.2,0.0,41.4,169.5,0.0,0.0,0.0,400.0,1009.1,-609.1,-609.1,0.02,0.002
SIM_000012,8,-19.2,-12.04,208.2,0.0,708.7,96.8,395.2,0.0,178.8,16804.4,400.0,1409.1,-830.2,-830.3,0.03,0.002
SIM_000012,9,-18.24,-10.91,202.5,0.0,964.7,99.2,403.1,0.0,425.4,19899.1,400.0,1669.5,-844.1,-844.1,0.03,0.002
SIM_000012,10,-17.0,-11.78,88.8,0.0,759.9,70.5,285.4,0.0,631.9,15602.3,400.0,1204.7,-172.8,-172.8,0.01,0.001
SIM_000012,11,-15.55,-13.04,4.8,516.0,483.8,34.0,136.8,70.9,768.3,9711.4,400.0,1246.2,-77.9,-77.9,0.0,0.0
SIM_000012,12,-14.0,-12.25,85.1,352.9,661.5,23.7,94.8,209.0,819.9,10332.3,400.0,1427.1,-207.2,-207.2,0.01,0.001
SIM_000012,13,-12.45,-11.49,134.3,191.2,787.3,13.0,51.8,191.2,781.7,9873.1,400.0,1368.8,-187.1,-187.1,0.01,0.001
SIM_000012,14,-11.0,-10.85,161.4,30.8,850.2,2.0,7.8,30.8,657.6,8374.2,400.0,1083.0,-25.4,-25.4,0.0,0.0
SIM_000012,15,-9.76,-10.42,169.6,0.0,845.2,0.0,0.0,0.0,460.4,7475.4,400.0,1014.8,-154.4,-154.4,0.0,0.0
SIM_000012,16,-8.8,-10.2,161.8,0.0,776.2,0.0,0.0,0.0,216.7,5723.7,400.0,938.1,-321.3,-321.4,0.01,0.001
SIM_000012,17,-8.2,-10.19,142.1,0.0,655.4,0.0,0.0,0.0,4.7,557.8,400.0,797.5,-392.8,-392.8,0.01,0.001
SIM_000012,18,-8.0,-9.87,148.2,0.0,605.5,0.0,0.0,0.0,0.0,0.0,400.0,753.7,-353.7,-353.7,0.01,0.001
SIM_000012,19,-8.2,-9.73,137.7,0.0,520.6,0.0,0.0,0.0,0.0,0.0,400.0,658.3,-258.3,-258.3,0.01,0.002
SIM_000012,20,-8.8,-9.8,113.9,0.0,399.9,0.0,0.0,0.0,0.0,0.0,400.0,513.9,-113.9,-113.9,0.0,0.0
SIM_000012,21,-9.76,-10.1,80.5,87.7,251.8,0.0,0.0,87.7,0.0,0.0,400.0,507.8,-107.8,-107.8,0.0,0.0
SIM_000012,22,-11.0,-10.6,41.0,243.1,88.2,5.4,21.5,0.0,0.0,0.0,400.0,399.4,0.6,0.6,0.0,0.0
SIM_000012,23,-12.45,-11.27,6.6,405.2,0.0,15.9,63.2,0.0,0.0,0.0,400.0,490.9,-90.9,-90.9,0.0,0.0
SIM_000013,0,-14.0,-7.82,321.4,69.3,233.2,67.8,16.1,0.0,0.0,0.0,700.0,707.8,-7.8,-7.8,0.0,0.0
SIM_000013,1,-15.81,-8.55,346.3,71.5,194.5,79.6,19.0,0.0,0.0,0.0,700.0,710.9,-10.9,-10.9,0.0,0.0
SIM_000013,2,-17.5,-9.41,365.1,73.8,164.7,88.6,21.3,0.0,0.0,0.0,700.0,713.5,-13.5,-13.5,0.0,0.0
SIM_000013,3,-18.95,-10.35,376.4,75.9,146.0,94.2,22.8,0.0,0.0,0.0,700.0,715.3,-15.3,-15.3,0.0,0.0
SIM_000013,4,-20.06,-11.32,379.4,77.8,139.9,95.8,23.3,0.0,0.0,0.0,700.0,716.1,-16.1,-16.1,0.0,0.0
SIM_000013,5,-20.76,-12.25,374.0,79.2,146.6,93.3,22.7,0.0,0.0,0.0,700.0,715.8,-15.8,-15.8,0.0,0.0
SIM_000013,6,-21.0,-14.0,336.8,69.6,0.0,295.5,18.7,0.0,0.0,0.0,700.0,720.6,-20.6,-20.6,0.0,0.0
SIM_000013,7,-20.76,-14.64,317.7,74.1,45.8,258.0,16.3,0.0,0.0,0.0,700.0,711.9,-11.9,-11.9,0.0,0.0
SIM_000013,8,-20.06,-13.03,206.8,75.4,493.9,296.7,18.7,0.0,319.5,6955.3,700.0,1091.5,-72.0,-72.0,0.01,0.001
SIM_000013,9,-18.95,-11.03,129.2,42.4,935.3,334.2,21.0,0.0,689.4,7905.7,700.0,1462.1,-72.7,-72.7,0.01,0.001
SIM_000013,10,-17.5,-9.28,57.7,39.0,1257.0,346.7,21.7,0.0,990.0,6361.6,700.0,1722.1,-32.1,-32.1,0.0,0.0
SIM_000013,11,-15.81,-7.89,4.0,62.3,1453.9,334.0,20.7,1.1,1182.0,4688.4,700.0,1876.1,5.9,5.9,0.0,0.0
SIM_000013,12,-14.0,-6.77,0.0,85.5,1555.8,304.8,18.8,4.7,1246.1,4933.9,700.0,1969.6,-23.5,-23.5,0.0,0.0
SIM_000013,13,-12.19,-6.1,0.0,88.9,1537.5,256.7,15.7,7.6,1176.4,4667.1,700.0,1906.4,-30.0,-30.0,0.0,0.0
SIM_000013,14,-10.5,-5.97,0.0,81.1,1396.5,191.0,11.6,9.8,979.5,3913.2,700.0,1690.0,-10.5,-10.5,0.0,0.0
SIM_000013,15,-9.05,-6.23,32.1,70.3,1175.7,118.9,7.2,11.1,675.2,3260.0,700.0,1415.3,-40.0,-40.1,0.0,0.0
SIM_000013,16,-7.94,-6.98,87.7,56.7,868.5,40.6,2.4,11.4,304.0,2167.4,700.0,1067.4,-63.3,-63.4,0.01,0.001
SIM_000013,17,-7.24,-7.99,154.3,44.4,529.2,0.0,0.0,10.8,0.0,0.0,700.0,738.6,-38.6,-38.6,0.0,0.0
SIM_000013,18,-7.0,-7.61,162.2,55.1,482.1,0.0,0.0,9.2,0.0,0.0,700.0,708.7,-8.7,-8.7,0.0,0.0
SIM_000013,19,-7.24,-7.17,178.5,60.1,452.7,0.7,0.2,6.7,0.0,0.0,700.0,698.8,1.2,1.2,0.0,0.0
SIM_000013,20,-7.94,-6.89,201.8,62.4,415.9,11.5,2.7,3.2,0.0,0.0,700.0,697.5,2.5,2.5,0.0,0.0
SIM_000013,21,-9.05,-6.79,230.0,63.9,372.8,24.7,5.8,0.0,0.0,0.0,700.0,697.2,2.8,2.8,0.0,0.0
SIM_000013,22,-10.5,-6.92,261.0,65.4,325.7,39.2,9.2,0.0,0.0,0.0,700.0,700.6,-0.6,-0.6,0.0,0.0
SIM_000013,23,-12.19,-7.26,292.3,67.2,278.0,54.0,12.7,0.0,0.0,0.0,700.0,704.2,-4.2,-4.2,0.0,0.0
SIM_000014,0,-20.0,-16.29,119.5,64.6,0.0,1.0,192.0,0.0,0.0,0.0,300.0,377.1,-77.1,-77.1,0.01,0.003
SIM_000014,1,-22.07,-17.36,128.1,68.6,0.0,1.3,246.0,0.0,0.0,0.0,300.0,444.0,-144.0,-144.0,0.01,0.002
SIM_000014,2,-24.0,-18.52,135.4,71.9,0.0,1.5,288.2,0.0,0.0,0.0,300.0,496.9,-196.9,-196.9,0.02,0.004
SIM_000014,3,-25.66,-19.7,140.8,74.1,0.0,1.6,315.6,0.0,0.0,0.0,300.0,532.1,-232.1,-232.1,0.02,0.004
SIM_000014,4,-26.93,-20.81,144.1,75.2,0.0,1.6,325.5,0.0,0.0,0.0,300.0,546.5,-246.5,-246.5,0.03,0.005
SIM_000014,5,-27.73,-21.79,145.2,75.1,0.0,1.6,317.3,0.0,0.0,0.0,300.0,539.2,-239.2,-239.2,0.03,0.006
SIM_000014,6,-28.0,-22.57,143.5,73.8,0.0,5.6,290.0,0.0,0.0,0.0,300.0,512.8,-212.8,-212.8,0.02,0.004
SIM_000014,7,-27.73,-23.08,140.0,71.5,0.0,4.8,248.2,0.0,0.0,0.0,300.0,464.5,-164.5,-164.5,0.02,0.004
SIM_000014,8,-26.93,-22.23,106.9,0.0,27.9,4.8,250.0,0.0,7.4,6277.4,300.0,389.6,-82.2,-82.2,0.01,0.003
SIM_000014,9,-25.66,-21.3,59.6,0.0,181.7,4.5,231.0,0.0,17.9,7610.4,300.0,476.8,-158.9,-158.9,0.02,0.004
SIM_000014,10,-24.0,-20.76,1.0,0.0,258.5,3.3,170.3,0.0,26.7,6257.3,300.0,433.1,-106.4,-106.4,0.01,0.002
SIM_000014,11,-22.07,-20.4,0.0,31.7,291.7,1.7,87.3,4.0,32.5,4193.4,300.0,416.5,-84.0,-84.0,0.01,0.002
SIM_000014,12,-20.0,-19.6,0.0,45.6,352.6,0.4,20.8,8.4,34.8,4476.3,300.0,427.9,-93.1,-93.1,0.01,0.002
SIM_000014,13,-17.93,-18.58,0.0,43.4,411.2,0.0,0.0,12.3,33.3,4288.9,300.0,466.8,-133.6,-133.5,0.01,0.002
SIM_000014,14,-16.0,-17.56,0.0,39.5,444.5,0.0,0.0,15.2,28.1,3645.4,300.0,499.2,-171.1,-171.1,0.02,0.004
SIM_000014,15,-14.34,-16.56,0.0,37.4,459.7,0.0,0.0,17.0,19.9,3337.6,300.0,514.0,-194.2,-194.1,0.02,0.004
SIM_000014,16,-13.07,-15.67,1.9,36.8,451.1,0.0,0.0,17.5,9.6,2718.9,300.0,507.3,-197.7,-197.7,0.02,0.004
SIM_000014,17,-12.27,-15.18,36.3,37.3,393.0,0.0,0.0,16.7,0.4,396.9,300.0,483.3,-183.0,-182.9,0.02,0.004
SIM_000014,18,-12.0,-14.76,59.1,39.6,335.1,0.0,0.0,14.7,0.0,0.0,300.0,448.5,-148.5,-148.5,0.01,0.002
SIM_000014,19,-12.27,-14.38,74.8,42.7,283.7,0.0,0.0,11.6,0.0,0.0,300.0,412.9,-112.9,-112.9,0.01,0.002
SIM_000014,20,-13.07,-14.21,83.3,46.3,224.4,0.0,0.0,7.6,0.0,0.0,300.0,361.7,-61.7,-61.7,0.01,0.003
SIM_000014,21,-14.34,-14.32,91.6,50.5,155.3,0.0,0.9,3.0,0.0,0.0,300.0,301.2,-1.2,-1.2,0.0,0.0
SIM_000014,22,-16.0,-14.72,100.6,55.2,79.4,0.3,65.0,0.0,0.0,0.0,300.0,300.6,-0.6,-0.6,0.0,0.0
SIM_000014,23,-17.93,-15.39,110.2,60.0,2.0,0.7,130.2,0.0,0.0,0.0,300.0,303.0,-3.0,-3.0,0.0,0.0
SIM_000015,0,-33.0,-29.58,85.0,43.4,118.0,31.5,122.7,0.0,0.0,0.0,400.0,400.7,-0.7,-0.7,0.0,0.0
SIM_000015,1,-34.55,-29.83,66.7,51.6,70.4,43.5,170.3,0.0,0.0,0.0,400.0,402.5,-2.5,-2.5,0.0,0.0
SIM_000015,2,-36.0,-30.16,46.6,59.1,32.4,53.8,212.1,0.0,0.0,0.0,400.0,404.2,-4.2,-4.2,0.0,0.0
SIM_000015,3,-37.24,-30.54,26.4,65.6,7.0,61.8,244.7,0.0,0.0,0.0,400.0,405.6,-5.6,-5.6,0.0,0.0
SIM_000015,4,-38.2,-30.94,7.2,70.6,0.0,66.9,266.1,0.0,0.0,0.0,400.0,410.8,-10.8,-10.8,0.0,0.0
SIM_000015,5,-38.8,-31.34,0.0,73.7,0.1,68.7,274.1,0.0,0.0,0.0,400.0,416.5,-16.5,-16.5,0.0,0.0
SIM_000015,6,-39.0,-31.97,0.0,71.0,0.0,155.5,258.6,0.0,0.0,0.0,400.0,485.1,-85.1,-85.1,0.0,0.0
SIM_000015,7,-38.8,-32.31,0.0,70.8,0.0,143.6,238.6,0.0,0.0,0.0,400.0,453.1,-53.1,-53.1,0.0,0.0
SIM_000015,8,-38.2,-32.13,0.0,61.7,143.1,134.3,222.5,0.0,145.7,2148.3,400.0,561.6,-15.9,-15.9,0.0,0.0
SIM_000015,9,-37.24,-31.7,24.2,45.5,323.5,122.5,202.2,0.0,316.6,3634.7,400.0,717.9,-1.3,-1.3,0.0,0.0
SIM_000015,10,-36.0,-31.22,53.2,32.7,488.8,105.8,173.7,0.0,454.6,4515.0,400.0,854.2,0.4,0.4,0.0,0.0
SIM_000015,11,-34.55,-30.75,75.2,23.4,621.6,84.0,137.1,0.6,542.9,4952.0,400.0,941.8,1.1,1.1,0.0,0.0
SIM_000015,12,-33.0,-30.35,90.6,13.6,712.6,58.6,95.0,5.9,573.5,5229.4,400.0,976.4,-2.9,-2.9,0.0,0.0
SIM_000015,13,-31.45,-30.04,99.2,4.0,755.9,31.2,50.2,4.0,544.2,4963.5,400.0,944.4,-0.3,-0.2,0.0,0.0
SIM_000015,14,-30.0,-29.86,100.4,0.0,747.6,3.1,4.9,0.0,457.1,4172.2,400.0,856.0,1.1,1.1,0.0,0.0
SIM_000015,15,-28.76,-29.82,94.6,0.0,688.8,0.0,0.0,0.0,320.2,3065.4,400.0,783.3,-63.1,-63.1,0.0,0.0
SIM_000015,16,-27.8,-29.92,83.8,0.0,588.0,0.0,0.0,0.0,149.3,1611.5,400.0,671.8,-122.5,-122.5,0.0,0.0
SIM_000015,17,-27.2,-30.02,77.4,0.4,479.5,0.0,0.0,0.4,0.0,0.0,400.0,557.8,-157.8,-157.8,0.0,0.0
